SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,BIRTHS2020,BIRTHS2021,BIRTHS2022,DEATHS2020,DEATHS2021,DEATHS2022,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,NETMIG2020,NETMIG2021,NETMIG2022,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,RBIRTH2021,RBIRTH2022,RDEATH2021,RDEATH2022,RNATURALCHG2021,RNATURALCHG2022,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RDOMESTICMIG2021,RDOMESTICMIG2022,RNETMIG2021,RNETMIG2022
50,2,4,27,117,Minnesota,Pipestone County,9416,9414,9352,9355,-2,-62,3,38,131,133,25,126,130,13,5,3,0,15,38,-15,-81,-38,-15,-66,0,0,-1,0,145,145,145,145,13.9614196,14.2192762,13.428541,13.8985407,0.53287861,0.32073555,1.59863583,4.06265034,-8.6326335,-4.0626503,-7.0339977,0
50,2,4,27,119,Minnesota,Polk County,31194,31083,30817,30731,-111,-266,-86,90,365,373,83,412,403,7,-47,-30,0,21,55,-109,-245,-101,-109,-224,-46,-9,5,-10,1256,1256,1255,1257,11.7932149,12.1206213,13.3117932,13.0954702,-1.5185784,-0.9748489,0.67851373,1.78722298,-7.9159935,-3.2819913,-7.2374798,-1.4947683
50,2,4,27,121,Minnesota,Pope County,11309,11326,11418,11431,17,92,13,30,123,121,33,136,139,-3,-13,-18,0,4,8,21,96,30,21,100,38,-1,5,-7,133,133,133,133,10.8160394,10.5912731,11.959198,12.1668344,-1.1431586,-1.5755613,0.35174112,0.70024946,8.44178684,2.62593549,8.79352796,3.32618495
50,2,4,27,123,Minnesota,Ramsey County,552362,551699,542861,536413,-663,-8838,-6448,1810,6699,6884,1310,4997,5194,500,1702,1690,100,954,2584,-1294,-11147,-10944,-1194,-10193,-8360,31,-347,222,17796,17794,16530,15902,12.240535,12.7567235,9.13060956,9.62498865,3.10992545,3.13173485,1.7431662,4.78840406,-20.368002,-20.2803,-18.624836,-15.491895
50,2,4,27,125,Minnesota,Red Lake County,3936,3940,3932,3874,4,-8,-58,12,46,48,9,41,37,3,5,11,0,0,1,0,-13,-71,0,-13,-70,1,0,1,33,33,33,33,11.6869919,12.2982321,10.4166667,9.47988727,1.2703252,2.81834486,0,0.25621317,-3.3028455,-18.191135,-3.3028455,-17.934922
50,2,4,27,127,Minnesota,Redwood County,15419,15408,15397,15361,-11,-11,-36,56,191,197,42,193,198,14,-2,-1,0,4,9,-26,-20,-39,-26,-16,-30,1,7,-5,286,286,286,286,12.4005843,12.8096755,12.5304334,12.8746993,-0.1298491,-0.0650237,0.2596981,0.5852136,-1.2984905,-2.5359256,-1.0387924,-1.950712
50,2,4,27,129,Minnesota,Renville County,14730,14697,14628,14525,-33,-69,-103,34,150,156,38,188,200,-4,-38,-44,0,1,-2,-28,-40,-55,-28,-39,-57,-1,8,-2,304,304,304,304,10.230179,10.7021576,12.8218244,13.7207148,-2.5916454,-3.0185573,0.06820119,-0.1372071,-2.7280477,-3.7731966,-2.6598465,-3.9104037
50,2,4,27,131,Minnesota,Rice County,67098,67086,67375,67693,-12,289,318,184,642,658,151,586,616,33,56,42,2,107,258,-56,76,49,-54,183,307,9,50,-31,7278,7280,7276,7406,9.54923733,9.74324044,8.71628204,9.12133148,0.83295528,0.62190896,1.59153955,3.82029792,1.13043931,0.72556046,2.72197886,4.54585838
50,2,4,27,133,Minnesota,Rock County,9701,9684,9674,9537,-17,-10,-137,19,94,94,37,140,142,-18,-46,-48,0,1,2,0,31,-94,0,32,-92,1,4,3,239,239,239,239,9.71174708,9.78606007,14.4643042,14.7831971,-4.7525571,-4.9971371,0.10331646,0.20821404,3.20281021,-9.7860601,3.30612667,-9.577846
50,2,4,27,135,Minnesota,Roseau County,15323,15293,15260,15292,-30,-33,32,35,154,160,45,184,186,-10,-30,-26,0,1,9,-21,-14,56,-21,-13,65,1,10,-7,157,157,157,157,10.0808431,10.4739461,12.0446437,12.1759623,-1.9638006,-1.7020162,0.06546002,0.58915947,-0.9164403,3.66588112,-0.8509803,4.25504059
50,2,4,27,137,Minnesota,St. Louis County,200223,200064,199332,199532,-159,-732,200,432,1774,1819,581,2402,2495,-149,-628,-676,0,39,124,-58,-290,787,-58,-251,911,48,147,-35,8990,8985,8824,8839,8.88341396,9.12090337,12.0281625,12.5105299,-3.1447486,-3.3896265,0.1952949,0.62176581,-1.4521928,3.94620723,-1.2568979,4.56797304
50,2,4,27,139,Minnesota,Scott County,150930,151350,153408,154520,420,2058,1112,414,1664,1713,219,893,919,195,771,794,3,150,381,176,1056,-3,179,1206,378,46,81,-60,1321,1321,1152,1256,10.9201399,11.1259775,5.86038759,5.9689278,5.05975233,5.1570497,0.98438761,2.47460445,6.93008879,-0.0194851,7.9144764,2.45511938
50,2,4,27,141,Minnesota,Sherburne County,97186,97580,99248,100824,394,1668,1576,300,1152,1184,138,709,729,162,443,455,1,25,56,208,1174,1097,209,1199,1153,23,26,-32,2214,2214,2214,2457,11.7056516,11.8357391,7.20425956,7.28737654,4.50139208,4.54836259,0.2540289,0.55979847,11.9291971,10.9660522,12.183226,11.5258507
50,2,4,27,143,Minnesota,Sibley County,14842,14810,14927,14955,-32,117,28,45,173,179,32,167,149,13,6,30,0,6,19,-44,102,-14,-44,108,5,-1,3,-7,263,263,263,263,11.6353365,11.9804565,11.2317988,9.97255873,0.40353768,2.00789773,0.40353768,1.27166856,6.86014057,-0.9370189,7.26367825,0.33464962
50,2,4,27,145,Minnesota,Stearns County,158297,158467,159144,160405,170,677,1261,536,1949,1998,324,1314,1349,212,635,649,9,343,839,-83,-383,-163,-74,-40,676,32,82,-64,7193,7192,7096,7142,12.2728747,12.5051244,8.27427262,8.44314956,3.99860206,4.06197485,2.15987482,5.25115084,-2.4117553,-1.0201878,-0.2518804,4.23096301
50,2,4,27,147,Minnesota,Steele County,37400,37375,37409,37398,-25,34,-11,92,399,412,89,361,378,3,38,34,0,11,26,-30,-32,-59,-30,-21,-33,2,17,-12,493,493,493,493,10.6707317,11.015012,9.65447154,10.1060061,1.01626016,0.90900584,0.29418057,0.69512211,-0.855798,-1.5773925,-0.5616175,-0.8822704
50,2,4,27,149,Minnesota,Stevens County,9673,9666,9704,9637,-7,38,-67,36,115,118,16,86,86,20,29,32,0,13,27,-25,-10,-131,-25,3,-104,-2,6,5,686,685,686,687,11.874032,12.2020578,8.87971089,8.89302518,2.99432112,3.30903263,1.34228188,2.79199628,-1.0325245,-13.546352,0.30975736,-10.754356
50,2,4,27,151,Minnesota,Swift County,9835,9804,9781,9755,-31,-23,-26,31,112,114,27,125,120,4,-13,-6,0,7,29,-33,-21,-47,-33,-14,-18,-2,4,-2,380,380,380,380,11.4373245,11.6707617,12.7648711,12.2850123,-1.3275466,-0.6142506,0.71483278,2.96887797,-2.1444983,-4.8116298,-1.4296656,-1.8427518
50,2,4,27,153,Minnesota,Todd County,25253,25277,25307,25538,24,30,231,85,300,306,46,229,244,39,71,62,0,16,49,-15,-72,132,-15,-56,181,0,15,-12,329,329,329,329,11.8614582,12.0365818,9.0542464,9.59779723,2.80721177,2.43878454,0.6326111,1.92742649,-2.84675,5.19225096,-2.2141389,7.11967745
50,2,4,27,155,Minnesota,Traverse County,3366,3361,3287,3275,-5,-74,-12,19,40,45,12,60,63,7,-20,-18,0,0,3,-9,-53,4,-9,-53,7,-3,-1,-1,88,88,88,88,12.0336943,13.7153307,18.0505415,19.201463,-6.0168472,-5.4861323,0,0.91435538,-15.944645,1.21914051,-15.944645,2.13349589
50,2,4,27,157,Minnesota,Wabasha County,21380,21400,21514,21658,20,114,144,60,219,224,62,215,219,-2,4,5,0,5,10,19,93,133,19,98,143,3,12,-4,300,300,300,300,10.2064594,10.3770963,10.0200401,10.1454647,0.18641935,0.23163161,0.23302419,0.46326323,4.3342499,6.16140091,4.56727408,6.62466413
50,2,4,27,159,Minnesota,Wadena County,14065,14119,14184,14307,54,65,123,57,197,206,44,192,216,13,5,-10,0,8,21,41,42,114,41,50,135,0,10,-2,355,355,355,355,13.9207858,14.4607069,13.5674663,15.162683,0.35331944,-0.7019761,0.5653111,1.47414973,2.96788326,8.00252711,3.53319436,9.47667685
50,2,4,27,161,Minnesota,Waseca County,18966,18964,18992,18893,-2,28,-99,50,189,192,39,191,196,11,-2,-4,0,3,5,-14,14,-96,-14,17,-91,1,13,-4,930,930,929,929,9.95889978,10.1359377,10.064285,10.3471031,-0.1053852,-0.2111654,0.15807777,0.26395671,0.73769628,-5.0679689,0.89577405,-4.8040121
50,2,4,27,163,Minnesota,Washington County,267563,268372,272610,275912,809,4238,3302,696,2691,2773,486,2007,2083,210,684,690,0,147,364,534,3359,2381,534,3506,2745,65,48,-133,3733,3732,3516,3396,9.948575,10.1108069,7.41984022,7.59495517,2.52873478,2.51585169,0.54345616,1.32720292,12.4181581,8.68151141,12.9616143,10.0087143
50,2,4,27,165,Minnesota,Watonwan County,11251,11231,11158,11075,-20,-73,-83,49,167,172,37,146,147,12,21,25,0,11,24,-30,-104,-134,-30,-93,-110,-2,-1,2,154,154,154,154,14.9180401,15.4724958,13.0421189,13.2235866,1.87592121,2.24890928,0.9826254,2.15895291,-9.2902765,-12.054154,-8.3076511,-9.8952008
50,2,4,27,167,Minnesota,Wilkin County,6513,6482,6410,6350,-31,-72,-60,13,60,61,31,88,94,-18,-28,-33,0,0,-1,-12,-45,-24,-12,-45,-25,-1,1,-2,90,90,90,90,9.30809805,9.56112853,13.6518771,14.7335423,-4.3437791,-5.1724138,0,-0.1567398,-6.9810735,-3.7617555,-6.9810735,-3.9184953
50,2,4,27,169,Minnesota,Winona County,49662,49640,49750,49478,-22,110,-272,133,436,443,120,447,455,13,-11,-12,1,33,90,-44,52,-338,-43,85,-248,8,36,-12,3530,3530,3527,3539,8.77351846,8.92893135,8.9948687,9.17079856,-0.2213502,-0.2418672,0.66405071,1.81400411,1.04638294,-6.8125932,1.71043365,-4.9985891
50,2,4,27,171,Minnesota,Wright County,141336,141860,145143,148003,524,3283,2860,452,1770,1829,207,1055,1075,245,715,754,1,37,78,237,2554,2041,238,2591,2119,41,-23,-13,1117,1117,1118,1118,12.3343658,12.4784237,7.35183953,7.33422936,4.98252632,5.14419436,0.25783703,0.53215804,17.7977234,13.924802,18.0555604,14.45696
50,2,4,27,173,Minnesota,Yellow Medicine County,9533,9504,9446,9486,-29,-58,40,26,111,112,19,107,110,7,4,2,0,1,6,-34,-65,37,-34,-64,43,-2,2,-5,116,116,116,116,11.7150396,11.8318191,11.292876,11.6205367,0.42216359,0.21128248,0.1055409,0.63384745,-6.8601583,3.90872597,-6.7546174,4.54257342
40,3,6,28,0,Mississippi,Mississippi,2961288,2958141,2949586,2940057,-3147,-8555,-9529,8503,34972,35060,9743,41379,40014,-1240,-6407,-4954,62,628,1593,-2216,-3476,-5716,-2154,-2848,-4123,247,700,-452,93651,93591,93193,93733,11.8394096,11.9056452,14.0084334,13.5879204,-2.1690237,-1.6822751,0.21260292,0.5409496,-1.1767639,-1.9410345,-0.964161,-1.4000849
50,3,6,28,1,Mississippi,Adams County,29538,29419,28804,28408,-119,-615,-396,78,309,309,130,500,488,-52,-191,-179,0,57,134,-64,-470,-353,-64,-413,-219,-3,-11,2,1291,1294,1301,1310,10.614362,10.8019297,17.1753431,17.0593582,-6.5609811,-6.2574285,1.95798911,4.68433196,-16.144822,-12.340069,-14.186833,-7.6557366
50,3,6,28,3,Mississippi,Alcorn County,34743,34727,34429,34204,-16,-298,-225,102,409,408,113,563,546,-11,-154,-138,0,4,16,-12,-163,-93,-12,-159,-77,7,15,-10,671,671,671,671,11.8283302,11.8893244,16.282029,15.9107135,-4.4536989,-4.0213891,0.11568049,0.46624801,-4.71398,-2.7100666,-4.5982995,-2.2438186
50,3,6,28,5,Mississippi,Amite County,12721,12699,12644,12619,-22,-55,-25,30,123,123,43,202,198,-13,-79,-75,0,1,-2,-9,17,57,-9,18,55,0,6,-5,70,70,70,70,9.7068224,9.73756086,15.9412856,15.675098,-6.2344632,-5.9375371,0.07891726,-0.1583343,1.34159334,4.5125282,1.42051059,4.35419388
50,3,6,28,7,Mississippi,Attala County,17885,17816,17706,17509,-69,-110,-197,44,215,217,86,327,312,-42,-112,-95,0,0,-1,-28,-10,-97,-28,-10,-98,1,12,-4,251,251,251,251,12.1051743,12.3242936,18.4111255,17.7197217,-6.3059512,-5.3954281,0,-0.056794,-0.5630314,-5.509016,-0.5630314,-5.56581
50,3,6,28,9,Mississippi,Benton County,7644,7661,7630,7550,17,-31,-80,19,80,80,26,148,141,-7,-68,-61,0,2,5,25,31,-19,25,33,-14,-1,4,-5,65,65,65,65,10.4636714,10.5401845,19.3577922,18.5770751,-8.8941207,-8.0368906,0.26159179,0.65876153,4.05467268,-2.5032938,4.31626447,-1.8445323
50,3,6,28,11,Mississippi,Bolivar County,30973,30827,30180,29370,-146,-647,-810,98,380,383,122,561,546,-24,-181,-163,0,-1,2,-115,-458,-665,-115,-459,-663,-7,-7,16,1496,1496,1486,1496,12.4575868,12.8631402,18.3913321,18.3375315,-5.9337453,-5.4743913,-0.0327831,0.06717045,-15.01467,-22.334173,-15.047454,-22.267003
50,3,6,28,13,Mississippi,Calhoun County,13267,13222,12936,12781,-45,-286,-155,32,155,158,57,272,263,-25,-117,-105,0,1,0,-22,-167,-45,-22,-166,-45,2,-3,-5,319,319,319,319,11.8510589,12.2875919,20.796697,20.4533966,-8.945638,-8.1658047,0.07645844,0,-12.76856,-3.4996306,-12.692102,-3.4996306
50,3,6,28,15,Mississippi,Carroll County,9995,9930,9817,9731,-65,-113,-86,10,74,74,40,164,159,-30,-90,-85,0,0,0,-33,-29,5,-33,-29,5,-2,6,-6,596,596,596,596,7.49480934,7.57110702,16.610118,16.2676489,-9.1153087,-8.6965418,0,0,-2.937155,0.51156129,-2.937155,0.51156129
50,3,6,28,17,Mississippi,Chickasaw County,17103,17078,16973,16812,-25,-105,-161,53,222,224,62,266,261,-9,-44,-37,0,0,-1,-17,-69,-120,-17,-69,-121,1,8,-3,492,492,492,492,13.0392646,13.2603226,15.6236234,15.4506438,-2.5843588,-2.1903211,0,-0.0591979,-4.0527444,-7.1037443,-4.0527444,-7.1629421
50,3,6,28,19,Mississippi,Choctaw County,8246,8208,8113,8037,-38,-95,-76,15,75,75,33,143,140,-18,-68,-65,0,0,0,-19,-31,-7,-19,-31,-7,-1,4,-4,192,192,192,192,9.19061332,9.2879257,17.5234361,17.3374613,-8.3328227,-8.0495356,0,0,-3.7987868,-0.8668731,-3.7987868,-0.8668731
50,3,6,28,21,Mississippi,Claiborne County,9135,9099,8898,8805,-36,-201,-93,19,117,117,32,129,122,-13,-12,-5,0,2,7,-24,-184,-92,-24,-182,-85,1,-7,-3,1066,1064,1028,1056,13.002167,13.2180986,14.3357226,13.7829746,-1.3335556,-0.564876,0.22225927,0.79082641,-20.447852,-10.393719,-20.225593,-9.6028922
50,3,6,28,23,Mississippi,Clarke County,15615,15546,15457,15271,-69,-89,-186,52,211,211,74,265,261,-22,-54,-50,0,0,-3,-44,-43,-131,-44,-43,-134,-3,8,-2,155,152,152,153,13.611586,13.7334028,17.0951198,16.9877636,-3.4835339,-3.2543608,0,-0.1952617,-2.7739251,-8.5264254,-2.7739251,-8.7216871
50,3,6,28,25,Mississippi,Clay County,18635,18621,18500,18380,-14,-121,-120,51,254,255,71,279,277,-20,-25,-22,0,0,0,2,-102,-91,2,-102,-91,4,6,-7,242,242,242,242,13.6849762,13.8286334,15.0319226,15.021692,-1.3469465,-1.1930586,0,0,-5.4955416,-4.9349241,-5.4955416,-4.9349241
50,3,6,28,27,Mississippi,Coahoma County,21393,21230,20732,20197,-163,-498,-535,67,317,319,94,404,391,-27,-87,-72,0,1,1,-127,-399,-474,-127,-398,-473,-9,-13,10,562,560,551,559,15.1089081,15.5879694,19.2555169,19.1062572,-4.1466088,-3.5182878,0.04766217,0.04886511,-19.017206,-23.162061,-18.969544,-23.113196
50,3,6,28,29,Mississippi,Copiah County,28371,28268,27927,27719,-103,-341,-208,81,319,319,111,429,417,-30,-110,-98,1,24,62,-72,-259,-163,-71,-235,-101,-2,4,-9,938,936,921,935,11.3533232,11.4653344,15.2682623,14.9876002,-3.9149391,-3.5222658,0.85416852,2.22837221,-9.2179019,-5.8584624,-8.3637334,-3.6300902
50,3,6,28,31,Mississippi,Covington County,18339,18298,18250,18098,-41,-48,-152,57,267,269,95,359,346,-38,-92,-77,0,0,-1,-7,29,-65,-7,29,-66,4,15,-9,272,272,272,272,14.6109226,14.8013646,19.6453978,19.0381864,-5.0344752,-4.2368218,0,-0.0550237,1.58695414,-3.5765379,1.58695414,-3.6315616
50,3,6,28,33,Mississippi,DeSoto County,185317,186107,189042,191723,790,2935,2681,544,2152,2152,412,1795,1715,132,357,437,7,28,57,630,2531,2237,637,2559,2294,21,19,-50,888,888,888,888,11.4727748,11.3035599,9.56953104,9.0081809,1.90324378,2.29537904,0.14927402,0.29939727,13.4933053,11.7500295,13.6425793,12.0494268
50,3,6,28,35,Mississippi,Forrest County,78163,78185,77883,78110,22,-302,227,272,995,999,227,946,913,45,49,86,1,27,66,-49,-415,109,-48,-388,175,25,37,-34,5799,5798,5730,5794,12.7508522,12.808267,12.1229208,11.7056535,0.62793141,1.10261358,0.34600302,0.84619182,-5.3181946,1.39749861,-4.9721916,2.24369042
50,3,6,28,37,Mississippi,Franklin County,7681,7665,7689,7642,-16,24,-47,26,95,95,35,130,121,-9,-35,-26,0,0,1,-8,57,-22,-8,57,-21,1,2,0,59,59,59,59,12.3746255,12.3931903,16.9336981,15.7850108,-4.5590726,-3.3918205,0,0.13045463,7.4247753,-2.870002,7.4247753,-2.7395473
50,3,6,28,39,Mississippi,George County,24348,24364,24793,25206,16,429,413,74,320,321,55,341,329,19,-21,-8,0,5,13,-11,452,403,-11,457,416,8,-7,5,484,484,484,484,13.0195089,12.8402568,13.8739142,13.1602632,-0.8544053,-0.3200064,0.20342983,0.5200104,18.3900564,16.1203224,18.5934862,16.6403328
50,3,6,28,41,Mississippi,Greene County,13533,13530,13643,13552,-3,113,-91,38,138,139,35,173,165,3,-35,-26,0,3,3,-8,143,-62,-8,146,-59,2,2,-6,2724,2724,2724,2721,10.1571413,10.2224674,12.7332278,12.1345836,-2.5760866,-1.9121162,0.22080742,0.22062879,10.5251536,-4.5596617,10.7459611,-4.3390329
50,3,6,28,43,Mississippi,Grenada County,21627,21572,21312,21088,-55,-260,-224,55,232,233,90,384,377,-35,-152,-144,0,6,14,-21,-119,-90,-21,-113,-76,1,5,-4,310,310,310,310,10.8198862,10.990566,17.9087772,17.7830189,-7.088891,-6.7924528,0.27982464,0.66037736,-5.5498554,-4.245283,-5.2700308,-3.5849057
50,3,6,28,45,Mississippi,Hancock County,46047,46117,46046,46094,70,-71,48,105,416,417,144,638,611,-39,-222,-194,1,-3,-2,110,126,259,111,123,257,-2,28,-15,219,219,219,219,9.02748391,9.05144346,13.8450354,13.2624267,-4.8175515,-4.2109833,-0.065102,-0.0434122,2.73428599,5.62187975,2.66918395,5.57846755
50,3,6,28,47,Mississippi,Harrison County,208621,208811,209642,211044,190,831,1402,573,2411,2412,579,2510,2406,-6,-99,6,16,62,212,131,737,1231,147,799,1443,49,131,-47,4543,4543,4575,4574,11.5233969,11.4669849,11.9965683,11.43846,-0.4731714,0.02852484,0.29632958,1.00787761,3.52249835,5.85234593,3.81882792,6.86022354
50,3,6,28,49,Mississippi,Hinds County,227750,226763,222508,217730,-987,-4255,-4778,682,2808,2816,673,2926,2769,9,-118,47,0,62,161,-938,-4082,-5097,-938,-4020,-4936,-58,-117,111,8229,8226,8095,8205,12.5002504,12.7930801,13.0255458,12.5795592,-0.5252954,0.21352087,0.27600268,0.73142255,-18.17166,-23.155657,-17.895658,-22.424234
50,3,6,28,51,Mississippi,Holmes County,17001,16879,16476,16121,-122,-403,-355,51,238,238,105,301,291,-54,-63,-53,0,0,0,-64,-332,-310,-64,-332,-310,-4,-8,8,888,888,880,887,14.270724,14.6025708,18.0482686,17.8544038,-3.7775446,-3.251833,0,0,-19.90706,-19.020155,-19.90706,-19.020155
50,3,6,28,53,Mississippi,Humphreys County,7790,7735,7548,7333,-55,-187,-215,20,85,86,31,146,139,-11,-61,-53,0,1,1,-41,-124,-167,-41,-123,-166,-3,-3,4,68,68,68,68,11.1234705,11.558363,19.1061964,18.6815402,-7.9827259,-7.1231772,0.13086436,0.13439957,-16.227181,-22.444728,-16.096316,-22.310329
50,3,6,28,55,Mississippi,Issaquena County,1335,1325,1297,1273,-10,-28,-24,0,12,12,3,13,13,-3,-1,-1,0,0,0,-7,-26,-23,-7,-26,-23,0,-1,0,498,498,496,496,9.15331808,9.3385214,9.91609458,10.1167315,-0.7627765,-0.7782101,0,0,-19.832189,-17.898833,-19.832189,-17.898833
50,3,6,28,57,Mississippi,Itawamba County,23861,23862,23866,23903,1,4,37,66,251,251,84,377,363,-18,-126,-112,0,1,1,12,114,146,12,115,147,7,15,2,1440,1438,1423,1439,10.517935,10.5089075,15.7978545,15.1981411,-5.2799195,-4.6892336,0.04190412,0.04186816,4.77707006,6.11275095,4.81897419,6.1546191
50,3,6,28,59,Mississippi,Jackson County,143259,143377,144438,144975,118,1061,537,375,1535,1541,390,1730,1665,-15,-195,-124,9,78,212,80,1120,508,89,1198,720,44,58,-59,1151,1151,1296,1297,10.666574,10.6491415,12.0216111,11.5060485,-1.3550371,-0.8569069,0.54201484,1.4650344,7.78277713,3.51055412,8.32479197,4.97558852
50,3,6,28,61,Mississippi,Jasper County,16370,16352,16265,16167,-18,-87,-98,51,188,189,69,256,249,-18,-68,-60,0,0,0,-2,-30,-31,-2,-30,-31,2,11,-7,140,140,139,139,11.5277309,11.6551554,15.6973357,15.3552047,-4.1696048,-3.7000493,0,0,-1.8395315,-1.9116922,-1.8395315,-1.9116922
50,3,6,28,63,Mississippi,Jefferson County,7260,7249,7156,7087,-11,-93,-69,22,73,73,26,109,112,-4,-36,-39,0,0,1,-8,-59,-29,-8,-59,-28,1,2,-2,336,336,336,336,10.1353697,10.2506494,15.1336342,15.7270238,-4.9982645,-5.4763744,0,0.14041986,-8.1916001,-4.0721758,-8.1916001,-3.931756
50,3,6,28,65,Mississippi,Jefferson Davis County,11323,11271,11158,11088,-52,-113,-70,21,116,117,37,193,187,-16,-77,-70,0,0,-1,-34,-41,6,-34,-41,5,-2,5,-5,103,103,103,103,10.3437514,10.5187449,17.2098622,16.8120111,-6.8661108,-6.2932662,0,-0.0899038,-3.6559811,0.53942282,-3.6559811,0.44951901
50,3,6,28,67,Mississippi,Jones County,67248,67163,66839,66569,-85,-324,-270,210,868,873,228,920,889,-18,-52,-16,0,-1,-15,-77,-304,-208,-77,-305,-223,10,33,-31,1807,1805,1797,1805,12.9550305,13.0876709,13.7311383,13.3275366,-0.7761078,-0.2398657,-0.0149252,-0.2248741,-4.5372457,-3.1182538,-4.5521709,-3.3431278
50,3,6,28,69,Mississippi,Kemper County,8981,8956,8781,8654,-25,-175,-127,17,80,79,43,141,130,-26,-61,-51,0,0,-3,0,-113,-70,0,-113,-73,1,-1,-3,849,848,838,847,9.02069121,9.06223114,15.8989683,14.9125323,-6.878277,-5.8503011,0,-0.3441354,-12.741726,-8.0298251,-12.741726,-8.3739604
50,3,6,28,71,Mississippi,Lafayette County,55812,55907,56857,57615,95,950,758,109,513,515,109,518,498,0,-5,17,-2,18,50,85,945,693,83,963,743,12,-8,-2,5639,5633,5603,5644,9.0986485,8.99783353,9.18732929,8.70081767,-0.0886808,0.29701586,0.31925082,0.87357607,16.7606683,12.1077643,17.0799191,12.9813404
50,3,6,28,73,Mississippi,Lamar County,64223,64384,65395,65783,161,1011,388,174,751,754,135,570,557,39,181,197,2,21,49,105,802,177,107,823,226,15,7,-35,373,370,371,370,11.5735211,11.4958301,8.78416385,8.49227767,2.78935729,3.00355242,0.32362709,0.74707649,12.3594726,2.69862324,12.6830997,3.44569974
50,3,6,28,75,Mississippi,Lauderdale County,72983,72672,71871,70904,-311,-801,-967,200,839,840,323,1202,1181,-123,-363,-341,6,0,17,-186,-462,-648,-180,-462,-631,-8,24,5,2854,2854,2820,2824,11.6090022,11.7667659,16.631729,16.5435125,-5.0227268,-4.7767466,0,0.23813693,-6.3925614,-9.0772194,-6.3925614,-8.8390825
50,3,6,28,77,Mississippi,Lawrence County,12015,11982,11774,11713,-33,-208,-61,35,127,127,46,217,213,-11,-90,-86,0,0,-2,-23,-118,31,-23,-118,29,1,0,-4,60,60,60,60,10.6920357,10.8144931,18.2690689,18.1376932,-7.5770332,-7.3232001,0,-0.170307,-9.9343324,2.63975816,-9.9343324,2.46945119
50,3,6,28,79,Mississippi,Leake County,21272,21245,21247,21135,-27,2,-112,78,328,328,79,327,326,-1,1,2,0,-1,3,-27,-14,-107,-27,-15,-104,1,16,-10,371,371,371,371,15.4382001,15.4782691,15.3911324,15.3838894,0.04706768,0.09437969,-0.0470677,0.14156953,-0.6589476,-5.0493134,-0.7060153,-4.9077439
50,3,6,28,81,Mississippi,Lee County,83347,83310,83043,82959,-37,-267,-84,270,1072,1074,262,1169,1136,8,-97,-62,4,32,82,-67,-247,-71,-63,-215,11,18,45,-33,1065,1065,1065,1066,12.8882557,12.9396031,14.0544505,13.6865821,-1.1661948,-0.746979,0.38472405,0.9879399,-2.9695888,-0.8554114,-2.5848647,0.13252852
50,3,6,28,83,Mississippi,Leflore County,28348,28191,27398,26570,-157,-793,-828,105,426,424,163,569,559,-58,-143,-135,1,10,26,-95,-639,-738,-94,-629,-712,-5,-21,19,902,902,889,902,15.3267733,15.7130151,20.4716761,20.7159798,-5.1449028,-5.0029647,0.35978341,0.96353395,-22.99016,-27.34954,-22.630377,-26.386007
50,3,6,28,85,Mississippi,Lincoln County,34906,34822,34907,34717,-84,85,-190,92,392,392,154,552,543,-62,-160,-151,0,4,6,-28,224,-33,-28,228,-27,6,17,-12,477,477,477,477,11.2435285,11.2604849,15.8327238,15.5980696,-4.5891953,-4.3375847,0.11472988,0.17235436,6.42487344,-0.947949,6.53960332,-0.7755946
50,3,6,28,87,Mississippi,Lowndes County,58882,58767,58129,57603,-115,-638,-526,184,717,722,206,818,790,-22,-101,-68,0,4,11,-97,-544,-466,-97,-540,-455,4,3,-3,1889,1884,1869,1882,12.2673145,12.4771023,13.9953463,13.652231,-1.7280318,-1.1751287,0.0684369,0.19009436,-9.3074186,-8.0530882,-9.2389817,-7.8629938
50,3,6,28,89,Mississippi,Madison County,109149,109251,109919,111113,102,668,1194,292,1204,1209,301,1214,1186,-9,-10,23,2,46,111,76,571,1101,78,617,1212,33,61,-41,2383,2381,2367,2379,10.9869051,10.9395925,11.0781585,10.7314778,-0.0912534,0.20811466,0.41976548,1.00437946,5.21056714,9.96235839,5.63033262,10.9667378
